-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2021 through 12/31/2021 
Location: Latitude  53.885   Longitude 1.791 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 0.0 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
WD50M     MERRA-2 Wind Direction at 50 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,WS50M,WD50M
2021,12,7,17,21.57,150.84
2021,12,7,18,22.19,151.51
2021,12,7,19,22.31,155.51
2021,12,7,20,20.71,161.8
2021,12,7,21,17.46,169.82
2021,12,7,22,14.89,178.92
2021,12,7,23,14.24,184.34
2021,12,8,0,14.64,182.84
2021,12,8,1,15.36,181.52
2021,12,8,2,16.13,183.66
2021,12,8,3,17.28,187.4
2021,12,8,4,17.94,191.63
2021,12,8,5,17.99,195.33
2021,12,8,6,17.87,199.22
2021,12,8,7,17.77,202.77
2021,12,8,8,17.66,205.08
2021,12,8,9,17.61,205.52
2021,12,8,10,17.68,205.91
2021,12,8,11,17.86,207.73
2021,12,8,12,17.71,210.25
2021,12,8,13,17.09,212.77
2021,12,8,14,16.33,214.41
2021,12,8,15,15.66,215.81
2021,12,8,16,15.2,217.16
2021,12,8,17,14.88,217.15
2021,12,8,18,14.72,215.98
2021,12,8,19,14.56,214.88
2021,12,8,20,14.19,214.69
2021,12,8,21,13.36,215.34
2021,12,8,22,12.35,217.31
2021,12,8,23,11.09,219.91
2021,12,9,0,9.76,222.99
2021,12,9,1,8.46,226.01
2021,12,9,2,7.49,229.15
2021,12,9,3,6.56,235.38
2021,12,9,4,6.07,246.5
2021,12,9,5,6.0,257.52
2021,12,9,6,5.86,266.33
2021,12,9,7,5.67,271.66
2021,12,9,8,5.48,271.23
2021,12,9,9,5.53,266.6
2021,12,9,10,5.62,261.28
2021,12,9,11,5.71,257.2
2021,12,9,12,5.68,253.61
2021,12,9,13,5.62,247.89
2021,12,9,14,5.94,242.26
2021,12,9,15,6.39,236.47
2021,12,9,16,6.95,231.21
2021,12,9,17,7.5,225.08
2021,12,9,18,8.0,215.26
2021,12,9,19,8.57,204.28
2021,12,9,20,9.19,193.02
2021,12,9,21,9.94,184.42
2021,12,9,22,10.7,179.04
2021,12,9,23,11.36,173.96
2021,12,10,0,12.02,170.61
2021,12,10,1,12.38,172.9
2021,12,10,2,11.94,178.69
2021,12,10,3,10.48,185.43
2021,12,10,4,8.09,192.26
2021,12,10,5,5.24,203.47
2021,12,10,6,3.04,235.57
2021,12,10,7,3.43,293.06
2021,12,10,8,5.63,316.41
2021,12,10,9,7.58,324.77
2021,12,10,10,8.99,327.86
2021,12,10,11,10.23,329.16
2021,12,10,12,11.36,329.47
2021,12,10,13,12.42,328.95
2021,12,10,14,13.26,328.76
2021,12,10,15,13.95,329.61
2021,12,10,16,14.26,331.2
2021,12,10,17,14.27,332.38
2021,12,10,18,13.95,333.18
2021,12,10,19,13.42,333.9
2021,12,10,20,12.91,334.13
2021,12,10,21,12.32,333.53
2021,12,10,22,11.64,331.01
2021,12,10,23,11.2,327.83
2021,12,11,0,10.8,324.84
2021,12,11,1,10.31,322.85
2021,12,11,2,9.52,322.57
2021,12,11,3,8.36,321.91
2021,12,11,4,7.28,315.57
2021,12,11,5,6.76,305.31
2021,12,11,6,6.4,296.13
2021,12,11,7,5.97,287.3
2021,12,11,8,5.81,276.88
2021,12,11,9,5.99,266.26
2021,12,11,10,6.22,256.92
2021,12,11,11,6.33,247.96
2021,12,11,12,6.55,239.7
2021,12,11,13,6.88,231.83
2021,12,11,14,7.39,224.23
2021,12,11,15,8.2,219.78
2021,12,11,16,9.04,215.61
2021,12,11,17,9.93,208.48
2021,12,11,18,11.08,199.61
2021,12,11,19,12.39,193.61
2021,12,11,20,13.23,192.55
2021,12,11,21,13.45,194.84
2021,12,11,22,13.0,203.48
2021,12,11,23,11.73,215.7
2021,12,12,0,10.47,229.06
2021,12,12,1,10.79,250.02
2021,12,12,2,10.62,259.74
2021,12,12,3,10.49,266.97
2021,12,12,4,9.97,267.98
2021,12,12,5,8.88,263.74
2021,12,12,6,8.26,253.4
2021,12,12,7,8.64,249.29
2021,12,12,8,8.69,249.02
2021,12,12,9,8.44,247.57
2021,12,12,10,8.3,246.6
2021,12,12,11,8.23,247.45
2021,12,12,12,7.91,245.66
2021,12,12,13,7.59,240.4
2021,12,12,14,7.5,233.08
2021,12,12,15,8.05,227.0
2021,12,12,16,8.83,223.89
2021,12,12,17,9.77,223.41
2021,12,12,18,10.55,221.58
2021,12,12,19,11.47,221.99
2021,12,12,20,11.53,219.83
2021,12,12,21,11.48,215.97
2021,12,12,22,12.01,214.83
2021,12,12,23,12.73,216.11
2021,12,13,0,12.95,217.06
2021,12,13,1,12.9,215.61
2021,12,13,2,12.96,213.24
2021,12,13,3,13.07,212.6
2021,12,13,4,12.68,210.93
2021,12,13,5,13.2,214.68
2021,12,13,6,13.83,227.36
2021,12,13,7,12.41,233.66
2021,12,13,8,11.0,235.27
2021,12,13,9,9.98,237.85
2021,12,13,10,9.13,241.92
2021,12,13,11,8.08,243.36
2021,12,13,12,7.11,239.63
2021,12,13,13,6.56,234.21
2021,12,13,14,6.43,230.12
2021,12,13,15,6.62,228.39
2021,12,13,16,6.92,228.39
2021,12,13,17,7.12,230.83
2021,12,13,18,7.12,236.19
2021,12,13,19,6.68,243.11
2021,12,13,20,5.91,250.06
2021,12,13,21,5.19,265.08
2021,12,13,22,3.99,277.19
2021,12,13,23,3.01,277.6
2021,12,14,0,2.94,283.37
2021,12,14,1,3.0,298.1
2021,12,14,2,2.86,312.9
2021,12,14,3,2.22,312.86
2021,12,14,4,1.59,296.19
2021,12,14,5,1.54,254.13
2021,12,14,6,2.48,232.41
2021,12,14,7,3.4,233.31
2021,12,14,8,3.96,233.18
2021,12,14,9,4.63,230.83
2021,12,14,10,5.47,228.36
2021,12,14,11,6.43,229.98
2021,12,14,12,7.07,233.31
2021,12,14,13,7.49,237.73
2021,12,14,14,8.0,244.01
2021,12,14,15,8.12,246.35
2021,12,14,16,8.29,246.33
2021,12,14,17,8.54,244.77
2021,12,14,18,8.94,243.21
2021,12,14,19,9.52,242.38
2021,12,14,20,10.06,241.92
2021,12,14,21,10.68,242.22
2021,12,14,22,11.22,243.31
2021,12,14,23,11.55,245.15
2021,12,15,0,11.68,247.72
2021,12,15,1,11.58,250.4
2021,12,15,2,11.24,252.41
2021,12,15,3,10.85,253.39
2021,12,15,4,10.75,254.11
2021,12,15,5,10.9,255.52
2021,12,15,6,10.88,256.38
2021,12,15,7,10.8,256.18
2021,12,15,8,10.69,255.66
2021,12,15,9,10.55,254.8
2021,12,15,10,10.47,254.32
2021,12,15,11,10.12,252.81
2021,12,15,12,9.55,249.84
2021,12,15,13,9.37,248.07
2021,12,15,14,9.35,248.23
2021,12,15,15,9.3,249.43
2021,12,15,16,9.23,251.5
2021,12,15,17,9.21,253.79
2021,12,15,18,9.2,256.09
2021,12,15,19,9.13,258.34
2021,12,15,20,8.93,261.44
2021,12,15,21,9.0,269.6
2021,12,15,22,8.56,278.5
2021,12,15,23,7.79,281.63
2021,12,16,0,7.13,280.29
2021,12,16,1,6.71,276.75
2021,12,16,2,6.65,275.66
2021,12,16,3,6.41,277.14
2021,12,16,4,6.02,280.77
2021,12,16,5,5.62,284.5
2021,12,16,6,5.28,286.93
2021,12,16,7,5.0,288.41
2021,12,16,8,4.75,288.2
2021,12,16,9,4.74,286.46
2021,12,16,10,4.97,284.01
2021,12,16,11,5.34,283.37
2021,12,16,12,5.67,284.19
2021,12,16,13,5.83,286.66
2021,12,16,14,5.87,290.41
2021,12,16,15,5.61,294.85
2021,12,16,16,5.13,299.18
2021,12,16,17,4.59,302.69
2021,12,16,18,4.05,304.95
2021,12,16,19,3.59,305.52
2021,12,16,20,3.14,304.76
2021,12,16,21,2.86,302.95
2021,12,16,22,2.74,301.1
2021,12,16,23,2.7,300.65
2021,12,17,0,2.77,301.85
2021,12,17,1,2.93,303.56
2021,12,17,2,3.11,305.49
2021,12,17,3,3.16,308.17
2021,12,17,4,3.06,311.06
2021,12,17,5,2.9,314.02
2021,12,17,6,2.7,317.93
2021,12,17,7,2.47,322.33
2021,12,17,8,2.22,327.2
2021,12,17,9,2.1,330.28
2021,12,17,10,2.06,328.36
2021,12,17,11,2.15,323.42
2021,12,17,12,2.38,320.19
2021,12,17,13,2.65,320.39
2021,12,17,14,2.88,324.06
2021,12,17,15,2.96,331.61
2021,12,17,16,2.93,343.74
2021,12,17,17,2.85,358.27
2021,12,17,18,2.74,13.36
2021,12,17,19,2.63,27.17
2021,12,17,20,2.52,37.44
2021,12,17,21,2.38,41.81
2021,12,17,22,2.28,42.37
2021,12,17,23,2.26,44.3
2021,12,18,0,2.26,47.53
2021,12,18,1,2.23,50.55
2021,12,18,2,2.15,53.88
2021,12,18,3,2.05,54.92
2021,12,18,4,1.91,59.44
2021,12,18,5,1.59,67.47
2021,12,18,6,1.08,76.57
2021,12,18,7,0.41,94.4
2021,12,18,8,0.42,239.59
2021,12,18,9,1.23,253.75
2021,12,18,10,2.01,262.18
2021,12,18,11,2.76,272.76
2021,12,18,12,3.37,282.33
2021,12,18,13,3.84,289.87
2021,12,18,14,4.2,294.61
2021,12,18,15,4.41,297.88
2021,12,18,16,4.55,300.53
2021,12,18,17,4.69,302.82
2021,12,18,18,4.82,303.43
2021,12,18,19,4.98,301.6
2021,12,18,20,5.25,298.81
2021,12,18,21,5.64,296.57
2021,12,18,22,6.12,295.81
2021,12,18,23,6.63,296.29
2021,12,19,0,7.1,297.75
2021,12,19,1,7.43,300.45
2021,12,19,2,7.58,305.35
2021,12,19,3,7.59,313.42
2021,12,19,4,7.41,323.31
2021,12,19,5,7.11,331.61
2021,12,19,6,6.8,337.09
2021,12,19,7,6.62,339.98
2021,12,19,8,6.53,341.09
2021,12,19,9,6.62,341.84
2021,12,19,10,6.82,342.87
2021,12,19,11,7.1,344.3
2021,12,19,12,7.37,346.32
2021,12,19,13,7.53,348.33
2021,12,19,14,7.71,350.32
2021,12,19,15,8.01,352.15
2021,12,19,16,8.38,354.92
2021,12,19,17,8.56,358.75
2021,12,19,18,8.75,3.68
2021,12,19,19,8.93,8.81
2021,12,19,20,8.97,13.49
2021,12,19,21,8.68,16.79
2021,12,19,22,8.2,18.31
2021,12,19,23,7.74,18.78
2021,12,20,0,7.42,18.66
2021,12,20,1,7.22,19.14
2021,12,20,2,7.04,20.61
2021,12,20,3,6.86,21.92
2021,12,20,4,6.72,22.87
2021,12,20,5,6.48,23.82
2021,12,20,6,6.19,24.23
2021,12,20,7,5.93,24.1
2021,12,20,8,5.69,23.82
2021,12,20,9,5.37,24.48
2021,12,20,10,5.02,26.13
2021,12,20,11,4.65,27.3
2021,12,20,12,4.29,28.53
2021,12,20,13,3.94,30.13
2021,12,20,14,3.61,31.62
2021,12,20,15,3.4,33.29
2021,12,20,16,3.25,36.1
2021,12,20,17,3.09,38.95
2021,12,20,18,2.88,41.04
2021,12,20,19,2.61,42.82
2021,12,20,20,2.24,43.44
2021,12,20,21,1.78,42.16
2021,12,20,22,1.34,33.6
2021,12,20,23,0.94,20.83
2021,12,21,0,0.66,349.76
2021,12,21,1,0.79,310.6
2021,12,21,2,1.09,294.17
2021,12,21,3,1.36,293.03
2021,12,21,4,1.5,297.37
2021,12,21,5,1.52,301.72
2021,12,21,6,1.5,304.19
2021,12,21,7,1.44,303.95
2021,12,21,8,1.31,300.08
2021,12,21,9,1.19,285.58
2021,12,21,10,1.27,268.59
2021,12,21,11,1.57,259.42
2021,12,21,12,1.82,257.63
2021,12,21,13,1.93,256.69
2021,12,21,14,1.97,255.02
2021,12,21,15,1.93,250.1
2021,12,21,16,1.88,244.18
2021,12,21,17,1.83,232.3
2021,12,21,18,1.92,216.54
2021,12,21,19,2.32,203.81
2021,12,21,20,2.98,198.62
2021,12,21,21,3.62,199.14
2021,12,21,22,4.14,202.99
2021,12,21,23,4.6,207.65
2021,12,22,0,4.99,212.07
2021,12,22,1,5.17,213.35
2021,12,22,2,5.08,208.5
2021,12,22,3,5.1,201.49
2021,12,22,4,5.42,196.84
2021,12,22,5,5.89,192.8
2021,12,22,6,6.54,191.86
2021,12,22,7,7.23,191.65
2021,12,22,8,7.86,190.72
2021,12,22,9,8.38,190.81
2021,12,22,10,8.7,193.56
2021,12,22,11,8.83,196.5
2021,12,22,12,8.8,196.29
2021,12,22,13,8.72,192.79
2021,12,22,14,8.76,186.76
2021,12,22,15,9.1,180.98
2021,12,22,16,9.52,179.53
2021,12,22,17,9.86,182.13
2021,12,22,18,10.14,186.46
2021,12,22,19,10.19,191.28
2021,12,22,20,10.16,193.89
2021,12,22,21,10.16,193.43
2021,12,22,22,10.08,192.17
2021,12,22,23,10.03,193.38
2021,12,23,0,10.05,193.57
2021,12,23,1,9.79,192.91
2021,12,23,2,9.52,197.13
2021,12,23,3,9.65,205.76
2021,12,23,4,9.63,212.25
2021,12,23,5,9.33,216.62
2021,12,23,6,9.14,220.11
2021,12,23,7,8.89,223.5
2021,12,23,8,8.54,226.41
2021,12,23,9,8.52,229.95
2021,12,23,10,8.75,234.19
2021,12,23,11,9.06,238.97
2021,12,23,12,9.43,245.47
2021,12,23,13,9.33,250.49
2021,12,23,14,9.15,254.24
2021,12,23,15,8.66,258.66
2021,12,23,16,7.47,264.0
2021,12,23,17,6.42,266.86
2021,12,23,18,6.01,267.47
2021,12,23,19,6.3,270.07
2021,12,23,20,6.44,276.97
2021,12,23,21,6.83,282.83
2021,12,23,22,7.74,285.34
2021,12,23,23,8.69,286.24
2021,12,24,0,9.01,286.89
2021,12,24,1,8.81,286.7
2021,12,24,2,8.63,287.83
2021,12,24,3,8.28,292.11
2021,12,24,4,7.66,298.32
2021,12,24,5,6.96,307.29
2021,12,24,6,6.21,318.73
2021,12,24,7,5.65,333.9
2021,12,24,8,5.42,351.88
2021,12,24,9,5.64,5.96
2021,12,24,10,6.0,18.13
2021,12,24,11,6.25,27.88
2021,12,24,12,6.59,35.29
2021,12,24,13,7.25,41.81
2021,12,24,14,8.05,47.05
2021,12,24,15,8.65,50.5
2021,12,24,16,8.96,53.19
2021,12,24,17,9.07,57.06
2021,12,24,18,9.11,64.12
2021,12,24,19,9.53,74.4
2021,12,24,20,10.65,84.02
2021,12,24,21,11.89,89.7
2021,12,24,22,12.52,90.61
2021,12,24,23,12.41,88.48
2021,12,25,0,12.07,86.29
2021,12,25,1,11.9,84.65
2021,12,25,2,11.93,84.29
2021,12,25,3,12.05,85.17
2021,12,25,4,12.25,86.93
2021,12,25,5,12.57,89.64
2021,12,25,6,12.92,93.47
2021,12,25,7,13.25,97.69
2021,12,25,8,13.53,101.42
2021,12,25,9,13.64,104.47
2021,12,25,10,13.61,107.41
2021,12,25,11,13.46,110.42
2021,12,25,12,13.3,112.81
2021,12,25,13,13.15,114.08
2021,12,25,14,13.1,114.41
2021,12,25,15,13.23,114.19
2021,12,25,16,13.46,114.27
2021,12,25,17,13.66,114.94
2021,12,25,18,13.84,115.91
2021,12,25,19,13.98,116.99
2021,12,25,20,14.08,117.96
2021,12,25,21,14.15,118.7
2021,12,25,22,14.2,119.22
2021,12,25,23,14.19,119.56
2021,12,26,0,14.15,119.62
2021,12,26,1,14.13,119.4
2021,12,26,2,14.18,118.92
2021,12,26,3,14.32,118.51
2021,12,26,4,14.53,118.03
2021,12,26,5,14.75,117.54
2021,12,26,6,14.91,117.05
2021,12,26,7,14.98,116.78
2021,12,26,8,14.94,116.93
2021,12,26,9,14.77,116.96
2021,12,26,10,14.5,116.81
2021,12,26,11,14.03,116.95
2021,12,26,12,13.5,117.5
2021,12,26,13,12.88,118.2
2021,12,26,14,12.24,118.76
2021,12,26,15,11.76,119.94
2021,12,26,16,11.35,122.01
2021,12,26,17,11.11,124.37
2021,12,26,18,10.97,126.63
2021,12,26,19,10.93,129.08
2021,12,26,20,10.92,131.4
2021,12,26,21,10.76,133.44
2021,12,26,22,10.51,135.93
2021,12,26,23,10.26,139.02
2021,12,27,0,9.91,142.5
2021,12,27,1,9.34,148.48
2021,12,27,2,8.58,154.67
2021,12,27,3,7.72,161.34
2021,12,27,4,6.96,168.02
2021,12,27,5,6.19,175.07
2021,12,27,6,5.54,179.43
2021,12,27,7,5.38,180.42
2021,12,27,8,5.55,180.32
2021,12,27,9,5.62,177.69
